pr_number,id,author,state,body,createdAt
12413,PRR_kwDOCCum186oklk1,coderabbitai,COMMENTED,"**Actionable comments posted: 1**

<details>
<summary>🧹 Nitpick comments (5)</summary><blockquote>

<details>
<summary>packages/runtime-dom/__tests__/customElement.spec.ts (2)</summary><blockquote>

`167-176`: **Minor typing nit – return-type annotation**

`text: () => string` technically warns in strict TS because `string` here is a type, not a value.  
It still compiles due to contextual typing, but writing `text: () => string | undefined` (or omitting the annotation altogether) avoids the redundant type literal while keeping full type-safety.

```diff
-        text: () => props.msg,
+        text: () => props.msg,
```

The implementation is fine; this is just a cosmetic typing tip.

---

`190-203`: **Good move test – one follow-up idea**

The test currently covers parent context changes.  
Consider also asserting that the old parent’s context is no longer injected into the moved child (i.e. it doesn’t update when the old parent’s `msg` changes). This guards against stale provide/inject references.

</blockquote></details>
<details>
<summary>packages/runtime-dom/src/apiCustomElement.ts (3)</summary><blockquote>

`289-304`: **Parent-change re-mount logic is correct but can double-observe**

After `_unmount(true)` the former `MutationObserver` is still active.  
Because `_instance` is now `null`, the subsequent `if (!this._instance) this._observe()` re-invokes `observe()` on an already observing instance.  
While the spec silently replaces the previous options, it still costs an extra “disconnect+observe” cycle and can trigger redundant mutation records in certain polyfills.

```diff
-        // no instance means no observer
-        if (!this._instance) this._observe()
+        // restart observer only if it was disconnected by _unmount
+        if (!this._instance && !this._ob) this._observe()
```

---

`358-368`: **Observer helper extracted – small optimisation**

Nice extraction!  
Two quick wins:

1. You can pass `attributeFilter` to avoid receiving style/class changes that Vue never reflects.
2. In `_setProp` you reconnect the observer for every reflected write.  You can avoid the `disconnect/observe` round-trip when `shouldReflect` is `false`.

Not critical, but it avoids needless micro-tasks and reduces the mutation backlog in attribute-heavy components.



Also applies to: 544-545

---

`456-465`: **Configurable expose getters – 👍 with a caution**

Making the descriptors configurable fixes the deletion error.  
However, the else-branch silently drops conflicting exposed keys.  That can hide user mistakes at run-time.

Consider throwing (or at least warning in prod) so integrators discover the conflict early:

```diff
-        delete exposed[key]
-        if (__DEV__)
-          warn(`Exposed property ""${key}"" already exists on custom element.`)
+        delete exposed[key]
+        warn(
+          `Exposed property ""${key}"" conflicts with an existing property and ` +
+            `was ignored.  Rename the exposed property to avoid collisions.`,
+        )
```

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**

<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 5a5406d002f568e928489920d0dcc7086c808a8d and 6b52371d822fce7146588a02a1907df7b9c22f11.

</details>

<details>
<summary>📒 Files selected for processing (3)</summary>

* `packages/runtime-dom/__tests__/customElement.spec.ts` (1 hunks)
* `packages/runtime-dom/src/apiCustomElement.ts` (5 hunks)
* `packages/vue/__tests__/e2e/ssr-custom-element.spec.ts` (1 hunks)

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

<details>
<summary>packages/runtime-dom/src/apiCustomElement.ts</summary>

[error] 336-336: Change to an optional chain.

Unsafe fix: Change to an optional chain.


(lint/complexity/useOptionalChain)

</details>

</details>

</details>

<details>
<summary>🔇 Additional comments (2)</summary><blockquote>

<details>
<summary>packages/vue/__tests__/e2e/ssr-custom-element.spec.ts (1)</summary>

`112-112`: **Order-switch looks good**

Re-registering the parent (`my-p`) before the child (`my-y`) removes the race condition that caused the earlier hydration error – nice catch.

</details>
<details>
<summary>packages/runtime-dom/__tests__/customElement.spec.ts (1)</summary>

`150-188`: **Great coverage – verifies style & context after a full disconnect**

These assertions catch three common regressions:
1. exposed methods are cleared,
2. style sheets aren’t duplicated, and
3. re-insertion updates reactive context.

Nice work adding the double `nextTick()` to ensure the element is fully disconnected before re-mounting.

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-05-09T12:40:35Z
12416,PRR_kwDOCCum186Rhb1k,edison1105,COMMENTED,,2024-11-18T03:59:35Z
12416,PRR_kwDOCCum186SZN6n,skirtles-code,COMMENTED,"I've been experimenting with this and I'm wondering about some apparent inconsistencies in how selectors are handled. For example:

- [Playground](https://deploy-preview-12416--vue-sfc-playground.netlify.app/#eNqVkstOwzAQRX/F8gKBBK2a1yJEkQBVCiwAActs0mRI0jqxZTulVdV/Z+I82gWK6Mo5M/dmHvaBPggx2zZAfRpoqARLNIRxTUhQLMJoEczx6NAKIwvR6tEOIxvR7tEJIwfR6dENIxfR7dELIw/RQwzmZ2UQld4zICrlAjKMrHi2J4fWVSy6k5BVkm5yyZs6u0s549InopGCwX2bPrZ/IcTPGV8l7Lqwbi6xXZHCvkw/FnL+Xch4zWCF23kmHCfxWMnrK027grlZJe6Q3lKNC62/y3y2VrzGuzX+mKa8EiUD+SZ0yWsVU3+YIaYJY/znxcS0bOB2iKcFpJs/4mu1a2MxfZegQG4hpmNOJzIH3aWXn6+ww+8xWfGsYaieSH6A4qxpe+xkjzgztn2mM90+V4JLXdb5l1ruNNRqGKpt1Czf6GOKD/xpYvRTu/bMGS6NHn8Bj9UEfA==)

The `background-color` is applied to some of the headings, but not others. It's not really clear to me what would be considered correct here, but I can't really justify the differences.",2024-11-23T00:47:31Z
12428,PRR_kwDOCCum186Rrycp,edison1105,APPROVED,,2024-11-19T02:48:18Z
12428,PRR_kwDOCCum186SXLrx,skirtles-code,COMMENTED,,2024-11-22T20:11:52Z
12431,PRR_kwDOCCum186Rk7Bc,ilyary,COMMENTED,,2024-11-18T11:36:30Z
12431,PRR_kwDOCCum186RlGc1,noootwo,COMMENTED,,2024-11-18T11:58:55Z
12431,PRR_kwDOCCum186Rli7I,noootwo,COMMENTED,,2024-11-18T12:52:57Z
12431,PRR_kwDOCCum186RlqB6,ilyary,COMMENTED,,2024-11-18T13:06:21Z
12431,PRR_kwDOCCum186tOCgr,skirtles-code,COMMENTED,"This fix looks reasonable to me, but I'd like to propose an alternative.

I think the underlying reason why this is happening is that JavaScript treats all property keys as either strings and symbols. Even for arrays, the numbers used as keys are treated as strings. e.g.:

```js
Object.keys([7, 8, 9]) // returns ['0', '1', '2']
```

When we go through a `Proxy`, the `key` passed to the trap will either be a string or a symbol. Any other value is coerced to a string before it's passed. e.g.:

```js
const p = new Proxy([], {
  get(target, key) {
    console.log(key, typeof key)
    return target[key]
  }
})

p[0]
```

This example is using a `Proxy` around an array, and `p[0]` triggers the trap with a string `key` of `""0""`.

But the coercion doesn't just apply to numbers, it applies to any value that isn't a string or symbol. For example, if you tried to use an array as a property key:

```js
p[[0]]
```

This would actually work, as `[0]` is coerced to the string `""0""`.

So the reactive `Proxy` wrappers used by Vue are passed `key` values that are either symbols or strings, nothing else. This carries across throughout dependency tracking, leading to strings in the dependency maps, even for arrays.

Collections (e.g. `Set`, `Map`, etc.) are different, as they can have other types of key, but as they aren't relevant to `toRef` I'm going to ignore them.

For the most part, Vue doesn't need to worry about ensuring the keys are coerced correctly, because that's already handled by JavaScript. It's only an issue when Vue gets passed a property name directly. An example of that is `hasOwnProperty`, see:

https://github.com/vuejs/core/blob/cdffaf6b9efce2c52635714e8e2d7480737c6b50/packages/reactivity/src/baseHandlers.ts#L43

There we need to coerce non-symbols to strings.

So I think the `toRef` problem is essentially the same underlying issue as #10455. We need to ensure we coerce non-symbol keys to strings. While the primary use case is for arrays, it also ensures that we don't hit any other weird edge cases, like the example I gave earlier where I passed an array as a key.

The fix I'd propose is something like this:

```ts
class ObjectRefImpl<T extends object, K extends keyof T> {
  public readonly [ReactiveFlags.IS_REF] = true
  public _value: T[K] = undefined!
  private readonly _key: K

  constructor(
    private readonly _object: T,
    key: K,
    private readonly _defaultValue?: T[K],
  ) {
    this._key = isSymbol(key) ? key : String(key) as K
  }
```

The important part is `isSymbol(key) ? key : String(key)`.

There may be a neater way to write that (I'm not entirely happy with the types), but I think this is a more appropriate place to handle the coercion. We could handle it further upstream, but this seemed more natural to me.

I tested this locally and it seemed to work. I think it's a more accurate fix and it also adds fewer bytes to the build.",2025-06-06T21:02:41Z
12441,PRR_kwDOCCum186R3WuK,copilot-pull-request-reviewer,COMMENTED,"Copilot reviewed 2 out of 2 changed files in this pull request and generated no suggestions.


",2024-11-20T02:21:47Z
12442,PRR_kwDOCCum186R3pbX,copilot-pull-request-reviewer,COMMENTED,"Copilot reviewed 2 out of 2 changed files in this pull request and generated no suggestions.

<details>
<summary>Comments skipped due to low confidence (1)</summary>

**packages/runtime-core/__tests__/hydration.spec.ts:2213**
* The variable name 'backGroundColor' is inconsistent with naming conventions. It should be renamed to 'backgroundColor'.
```
const backGroundColor = ref<any>(null)
```
</details>

",2024-11-20T03:44:29Z
12442,PRR_kwDOCCum186R3viU,edison1105,COMMENTED,,2024-11-20T03:56:57Z
12442,PRR_kwDOCCum186R38xO,Justineo,COMMENTED,,2024-11-20T04:31:03Z
12442,PRR_kwDOCCum186R4VHy,edison1105,COMMENTED,,2024-11-20T05:46:37Z
12442,PRR_kwDOCCum186R66qJ,edison1105,COMMENTED,,2024-11-20T10:05:25Z
12442,PRR_kwDOCCum186R8-C5,adamdehaven,COMMENTED,,2024-11-20T13:50:10Z
12442,PRR_kwDOCCum186SAEGK,Justineo,COMMENTED,,2024-11-20T19:13:34Z
12442,PRR_kwDOCCum186SOUUg,Justineo,COMMENTED,,2024-11-22T02:53:06Z
12442,PRR_kwDOCCum186SOUuC,Justineo,COMMENTED,,2024-11-22T02:55:14Z
12442,PRR_kwDOCCum186SPFUe,edison1105,COMMENTED,,2024-11-22T06:32:56Z
12445,PRR_kwDOCCum186qIvPl,skirtles-code,COMMENTED,,2025-05-20T14:20:42Z
12445,PRR_kwDOCCum186rF0iL,coderabbitai,COMMENTED,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (1)</summary><blockquote>

<details>
<summary>packages/vue-compat/__tests__/misc.spec.ts (1)</summary><blockquote>

`287-289`: **Note: Pre-existing type annotation pattern (not blocking).**

The static analysis tool flags the use of `Function` as a type, suggesting to explicitly define the function shape. However, this pattern is used consistently throughout the file (lines 262, 268, 274, etc.), so this is a pre-existing codebase pattern rather than an issue introduced by this change.

<details>
<summary>🧰 Tools</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

[error] 288-288: Don't use 'Function' as a type.

Prefer explicitly define the function shape. This type accepts any function-like value, which can be a common source of bugs.

(lint/complexity/noBannedTypes)

</details>

</details>

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 2a5894730db59a4b6391e8a9281c6c76847a3061 and 5e0e684366d50cd3a022edaa3e08ddac2c6b3276.

</details>

<details>
<summary>📒 Files selected for processing (2)</summary>

* `packages/runtime-dom/src/modules/attrs.ts` (1 hunks)
* `packages/vue-compat/__tests__/misc.spec.ts` (1 hunks)

</details>

<details>
<summary>🚧 Files skipped from review as they are similar to previous changes (1)</summary>

* packages/runtime-dom/src/modules/attrs.ts

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

<details>
<summary>packages/vue-compat/__tests__/misc.spec.ts</summary>

[error] 288-288: Don't use 'Function' as a type.

Prefer explicitly define the function shape. This type accepts any function-like value, which can be a common source of bugs.

(lint/complexity/noBannedTypes)

</details>

</details>

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (2)</summary>

* GitHub Check: test / e2e-test
* GitHub Check: test / unit-test-windows

</details>

<details>
<summary>🔇 Additional comments (1)</summary><blockquote>

<details>
<summary>packages/vue-compat/__tests__/misc.spec.ts (1)</summary>

`279-291`: **LGTM! Good test coverage for the compatibility flag.**

The new test case effectively verifies that when `ATTR_ENUMERATED_COERCION` is explicitly enabled, the `draggable=""false""` attribute is preserved correctly and the appropriate deprecation warning is emitted. This complements the existing test and follows the established testing patterns in the file.

<details>
<summary>🧰 Tools</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

[error] 288-288: Don't use 'Function' as a type.

Prefer explicitly define the function shape. This type accepts any function-like value, which can be a common source of bugs.

(lint/complexity/noBannedTypes)

</details>

</details>

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-05-27T09:51:58Z
12445,PRR_kwDOCCum186rMual,skirtles-code,COMMENTED,A few more thoughts on the test...,2025-05-27T19:02:01Z
12447,PRR_kwDOCCum186SDi2s,edison1105,COMMENTED,,2024-11-21T06:48:28Z
12447,PRR_kwDOCCum186VrxFN,noootwo,COMMENTED,,2024-12-18T09:29:04Z
12447,PRR_kwDOCCum186WSLPI,edison1105,APPROVED,,2024-12-24T01:57:26Z
12450,PRR_kwDOCCum186SD2j4,copilot-pull-request-reviewer,COMMENTED,"Copilot reviewed 2 out of 2 changed files in this pull request and generated no suggestions.


",2024-11-21T07:31:18Z
12450,PRR_kwDOCCum186pFO1c,Doctor-wu,APPROVED,,2025-05-13T13:09:44Z
12450,PRR_kwDOCCum186pFPmZ,LittleSound,APPROVED,,2025-05-13T13:10:40Z
12450,PRR_kwDOCCum186pFQsU,KazariEX,APPROVED,,2025-05-13T13:11:57Z
12450,PRR_kwDOCCum186pFSsp,baiwusanyu-c,APPROVED,,2025-05-13T13:14:13Z
12455,PRR_kwDOCCum186SOenp,edison1105,COMMENTED,,2024-11-22T03:50:56Z
12455,PRR_kwDOCCum186SOf7T,copilot-pull-request-reviewer,COMMENTED,"Copilot reviewed 2 out of 2 changed files in this pull request and generated no suggestions.

<details>
<summary>Comments skipped due to low confidence (1)</summary>

**packages/runtime-dom/src/apiCustomElement.ts:524**
* The new behavior introduced in the '_update' method should be covered by tests to ensure that 'vnode.appContext' is correctly set.
```
if (this._app && !this._instance) vnode.appContext = this._app._context
```
</details>

",2024-11-22T03:58:35Z
12455,PRR_kwDOCCum186nCDg9,danieldasilva-smake,COMMENTED,,2025-04-29T07:22:00Z
12455,PRR_kwDOCCum186pO6ml,edison1105,COMMENTED,,2025-05-14T08:29:42Z
12455,PRR_kwDOCCum186pSfqm,edison1105,COMMENTED,,2025-05-14T13:27:27Z
12461,PRR_kwDOCCum186S7ca1,copilot-pull-request-reviewer,COMMENTED,"Copilot reviewed 5 out of 9 changed files in this pull request and generated no suggestions.
<details>
<summary>Files not reviewed (4)</summary>

* **packages/compiler-sfc/__tests__/__snapshots__/compileScript.spec.ts.snap**: Language not supported
* **packages/runtime-core/src/component.ts**: Evaluated as low risk
* **packages/compiler-sfc/__tests__/compileScript.spec.ts**: Evaluated as low risk
* **packages/runtime-dom/src/helpers/useCssVars.ts**: Evaluated as low risk
</details>


",2024-11-27T13:38:40Z
12461,PRR_kwDOCCum186TSFb6,Justineo,COMMENTED,,2024-11-30T17:17:14Z
12461,PRR_kwDOCCum186TSFgi,Justineo,COMMENTED,,2024-11-30T17:20:05Z
12461,PRR_kwDOCCum186Uca39,edison1105,APPROVED,,2024-12-10T00:39:25Z
12461,PRR_kwDOCCum186pfdn0,edison1105,APPROVED,,2025-05-15T12:57:20Z
12468,PRR_kwDOCCum186S0TW6,copilot-pull-request-reviewer,COMMENTED,"Copilot reviewed 1 out of 1 changed files in this pull request and generated no suggestions.


",2024-11-27T01:04:04Z
12468,PRR_kwDOCCum186pFm1-,johnsoncodehk,APPROVED,,2025-05-13T13:35:27Z
12480,PRR_kwDOCCum186S7Wuw,copilot-pull-request-reviewer,COMMENTED,"Copilot reviewed 2 out of 2 changed files in this pull request and generated no suggestions.


",2024-11-27T13:29:14Z
12491,PRR_kwDOCCum186UDBSc,edison1105,COMMENTED,,2024-12-06T07:15:37Z
12491,PRR_kwDOCCum186UL2_u,bgoscinski,COMMENTED,,2024-12-06T23:37:08Z
12491,PRR_kwDOCCum186UNqz1,ShuiRuTian,COMMENTED,,2024-12-07T15:12:33Z
12491,PRR_kwDOCCum186rCc17,skirtles-code,COMMENTED,,2025-05-27T04:39:13Z
12497,PRR_kwDOCCum186VSW5m,Smrtnyk,COMMENTED,,2024-12-15T17:25:45Z
12514,PRR_kwDOCCum186UesE7,edison1105,APPROVED,,2024-12-10T05:47:27Z
12516,PRR_kwDOCCum186tfFFl,skirtles-code,COMMENTED,"Isn't this a more general problem for all custom directives, not just `v-show`?

- [Playground](https://play.vuejs.org/#__SSR__eNp9Um1r2zAQ/iuHGCSFzF7ptg9eOuhKxzbYVpp9m8ZwrHOiTpaEJHsuJf99JynOUigBg+9dz3P3PLIra4uhR1axpW+ctAE8ht6+51p21rgAXx+ut1IJaJ3pYFaUez82zbjmujHaBxg+GgOX8Mg1QGd6HVDMUZ3lAACqgsZeheDkug84n7XGzBaQfmexZLeIswA2GFaru1tnrJ8fuh0hcnryAKiryr05sksTuKZvWWYWhJ+cgJ1VdUDyAJYTk+EltUJJwWV5VMEWLHhi08pNce+NppWkFzlrTGelQvfdBklsOasmLJzVSpm/X1IsuB6JRo43W2z+PBO/92OMcXbr0KMbkLNDLtSO+Of0zeobjmQfkp0RvaLqE8k79Eb1EWMu+9BrQbCP6hLaz+mwUm9++JsxoPYTqQh0OkasphNfn6D+H+5F8Xo6AW3xSCHPyEpgKzXu583TMKm36GSSh6+grZUnGDvSxalrCjkkI5t01LXU4pKzF3Ucw9k+CfAJifS+spy6JuuJAsj14UFF8ydJ5FemujZOoKvg3I5A+5WC9CjexYythaA1UuqVHSmS9Zcm0Bp+D+jiamkHF8Wb4vwt2/0D9isibA==)",2025-06-09T16:31:55Z
12545,PRR_kwDOCCum186VHlXS,edison1105,COMMENTED,,2024-12-13T09:11:38Z
12568,PRR_kwDOCCum186XKthe,yyx990803,COMMENTED,,2025-01-08T07:05:37Z
12607,PRR_kwDOCCum186WjnOm,skirtles-code,COMMENTED,,2024-12-30T19:28:01Z
12614,PRR_kwDOCCum186WXUz2,edison1105,COMMENTED,,2024-12-26T01:27:59Z
12629,PRR_kwDOCCum186Z1mO1,LittleSound,COMMENTED,,2025-01-29T12:59:32Z
12629,PRR_kwDOCCum186bVVNw,LittleSound,APPROVED,"This PR provides a very simple  way, and I approve of it.

I checked and found that currently solid is also using the method of recomputing the entire chain each time.

Maybe we don't need to add extra complexity due to the performance hit of recomputing the entire if-else-if chain.",2025-02-10T14:52:35Z
12642,PRR_kwDOCCum186rSkfH,skirtles-code,COMMENTED,"There's another part of the code, around line 100, that sets the ref to `null` (see `// dynamic ref changed. unset old ref`). I think that would also need to take account of the pending jobs, e.g.:

- [Playground](https://deploy-preview-12642--vue-sfc-playground.netlify.app/#eNp9Uk1v2zAM/SuEMMAu4DmH7RTYwbaih+3QFeuOuig2HauVJUMfaYAg/32UFKfZsPYiSHzke48ij+zrPNf7gGzNGtdZOXtw6MO84VpOs7EejmBxqKDHQWq8NRTUqH0FI5xgsGaCgsoLrrnujHZUPpoXaGNROQjl8GYBKHIvJjxjhSgIWbDbUaqekH9UyiPXkA2VN5AesPDUe6FCZCu2pJ4BH6wGymw3cDzFIB2nK5kHYYmVahIV3Xu018SpfiyTm2oJJ8X137IZidR0VvEMcy889q9sUdEorJXZlX6Urv5ADC5VvAXWAtq2havANitQF1w3qzwgGg09PE6zIkV6ATTb4L3R8KVTsntuOTsPwVuyyjaP9GpWOSfnnz9i/1EO52zOYEVYs7oQs4p5R0YHuaufnNG0Iqk1zjqaj1Rof85eUiOcrZemORNKmZcfKRbV09+kmhG75//En9whxjh7sOjQ7snvBfPC7tBn+O7xHg90v4CT6YOi7HfAX0ifHKLHnPYt6J5sX+Ult9/Toku9++3uDh61W5pK33eZMGe06HE132r91e6n+vMyN3b6A6s1HrM=)

In the Playground, the ref name is changed from `a` to `b`, but `a` is still populated because the job is still queued.",2025-05-28T06:37:29Z
12642,PRR_kwDOCCum186rTtLT,coderabbitai,COMMENTED,"**Actionable comments posted: 1**

<details>
<summary>🧹 Nitpick comments (2)</summary><blockquote>

<details>
<summary>packages/runtime-core/src/rendererTemplateRef.ts (2)</summary><blockquote>

`21-22`: **Consider documenting the purpose of `pendingSetRefMap`.**

A short JSDoc comment explaining that the WeakMap tracks scheduled `setRef` jobs (so they can be cancelled on unmount) would improve readability for future maintainers who are unfamiliar with the new cancellation flow.

---

`165-169`: **Guard against `undefined` flags when disposing the pending job.**

If `flags` is still `undefined`, the compound `|=` assignment mutates it through an *implicit* `undefined → 0` coercion.  
Being explicit keeps the intent clear and silences potential ESLint / TS complaints:

```diff
- pendingSetRef.flags! |= SchedulerJobFlags.DISPOSED
+pendingSetRef.flags = (pendingSetRef.flags ?? 0) | SchedulerJobFlags.DISPOSED
```

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between d9bd436b1aad354e06bcc9d0f9138fbb8eedc7cf and d1c10b23ce6475deb7300ae3a54c22f325af3710.

</details>

<details>
<summary>📒 Files selected for processing (2)</summary>

* `packages/runtime-core/__tests__/rendererTemplateRef.spec.ts` (2 hunks)
* `packages/runtime-core/src/rendererTemplateRef.ts` (2 hunks)

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🧬 Code Graph Analysis (1)</summary>

<details>
<summary>packages/runtime-core/src/rendererTemplateRef.ts (2)</summary><blockquote>

<details>
<summary>packages/runtime-core/src/scheduler.ts (1)</summary>

* `SchedulerJob` (27-39)

</details>
<details>
<summary>packages/runtime-core/src/renderer.ts (1)</summary>

* `queuePostRenderEffect` (286-295)

</details>

</blockquote></details>

</details>

</details>

<details>
<summary>🔇 Additional comments (1)</summary><blockquote>

<details>
<summary>packages/runtime-core/__tests__/rendererTemplateRef.spec.ts (1)</summary>

`183-226`: **Great regression test – covers the simultaneous update + unmount edge-case.**

The scenario faithfully reproduces #12639 and would fail without the new cancellation logic. No issues spotted.

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->",2025-05-28T08:18:46Z
12642,PRR_kwDOCCum186tMTBW,skirtles-code,COMMENTED,"As best I can tell this fix looks good.

But `rendererTemplateRef.ts` is getting quite tricky to follow, so I find it difficult to review changes with much confidence. There are definitely other edge-case bugs similar to this one, but I don't think any of the bugs I know about are similar enough to be in scope for this PR. It probably needs a refactor at some point.",2025-06-06T18:14:55Z
12644,PRR_kwDOCCum186rhHNV,skirtles-code,COMMENTED,,2025-05-29T08:55:01Z
